bidder_id,outcome,total_country,total_device,total_auction,per_auction_avg_country,per_auction_avg_device,per_auction_avg_auction,per_auction_avg_bid_,total_bid,total_merchandise,total_ip,total_url,per_auction_avg_merchandise,per_auction_avg_ip,per_auction_avg_url
600eefd7040df1e6ac4b963b68a1240b5vghr,NA,2,3,5,1,1.2,1,1.2,6,1,5,4,1,1.2,1.2
99e11c75a03d852ebf289210afb46dda0dszz,NA,3,4,5,1,1.4,1,1.4,7,1,6,1,1,1.2,1
177b031b4a77f28ff167b427ca967b52jetgo,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1c93e9b89cbb10abc6180e3a0e5061fcwugql,NA,2,4,4,1,1,1,1,4,1,4,3,1,1,1
46f1d7df0a8ffcc10c3de0dad8979cabgr9ig,0,2,2,2,1,1,1,1,2,1,2,1,1,1,1
f0f2afa4a47ef734dba94c67c9679183cyjo3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
596ee0dadb3431b9468df785b8d65e69s73o5,NA,1,2,6,1,1,1,1.33333333333333,8,1,5,1,1,1.33333333333333,1
0589cf78c4bece729f0ac620557210e13no3n,0,4,18,1,4,18,1,28,28,1,20,12,1,20,12
9ae24022bed46864a804283f6424e82869uk9,NA,2,3,1,2,3,1,3,3,1,3,2,1,3,2
ff5069626488d0409be146cff3f1f2eak2n7a,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
b76ae85f1af72f5b3fe24f6b63adb7939blwv,NA,85,492,273,1.5018315018315,4.61172161172161,1,27.8717948717949,7609,1,4296,2404,1,17.010989010989,11.3699633699634
9c75e6b06785765583fed584da59ce01idbwv,NA,1,31,44,1,1.81818181818182,1,2.09090909090909,92,1,72,30,1,1.93181818181818,1.63636363636364
25dba4cb8c9e45c18dfdf7140be99d7f0ffb0,NA,2,2,2,1,1,1,1.5,3,1,2,2,1,1,1.5
3e2d7cc34bd62cdc8011f06a695827023rmhs,NA,26,65,50,1.1,2.14,1,3.44,172,1,131,105,1,2.78,2.74
3dbb502d9d6f89b26f62cc804df54dcandhp0,0,6,76,52,1,3.05769230769231,1,4.40384615384615,229,1,172,105,1,3.98076923076923,3.28846153846154
22ac329a857b762cd0b0492166aa7557w7x8f,NA,38,125,134,1.09701492537313,2.1044776119403,1,2.47761194029851,332,1,262,112,1,2.29850746268657,2.11194029850746
5a2e5387137f5d052beebe850a18f025v22et,NA,4,11,10,1.1,1.3,1,1.3,13,1,12,11,1,1.3,1.3
a20b69d2d198f83727b80db4d74c4018q1kll,NA,3,3,3,1,1,1,1,3,1,3,3,1,1,1
337ed982af9ce265387c6d7272435b4fmj5i3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
c78e6779d71344c7727bb6203c70002elcl0k,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
af592838f070722ef07fce7ca167d340rus3j,NA,2,2,2,1,1,1,1,2,1,2,2,1,1,1
a44973177bd6a1ecbfe8607862231f78yvth2,NA,3,3,3,1,1,1,1,3,1,3,3,1,1,1
9f4345c82dcb57f835022b0b43141e658wx0p,NA,26,81,33,1.48484848484848,3.15151515151515,1,5.03030303030303,166,1,141,92,1,4.42424242424242,3.33333333333333
3101e35cd5987d04c9dce53934effb308q6ua,NA,23,69,10,2.7,7.4,1,14.6,146,1,113,43,1,11.4,4.9
ab1eb8597d0f23a63c028d71ec1e6792qwje4,NA,2,18,14,1.14285714285714,5.57142857142857,1,8.28571428571429,116,1,47,53,1,6.85714285714286,6.78571428571429
c562abdfb5fd28fadf411f545cdd44b69wtxy,NA,3,6,47,1,1.1063829787234,1,1.93617021276596,91,1,4,6,1,1.23404255319149,1.21276595744681
f0dcbaa613fccbffa864a083248e48a4grsy8,NA,17,65,68,1.10294117647059,1.98529411764706,1,2.05882352941176,140,1,86,85,1,2.01470588235294,1.86764705882353
4ef4b3e5727dc85f18aaf00ff9a1e936qyhp6,1,32,2,150,1.04666666666667,1.33333333333333,1,13.72,2058,1,1565,10,1,12.2533333333333,1.06
56bc5c282c6999d8c931ae90baf77426x6q82,NA,14,302,138,1.01449275362319,11.4782608695652,1,29.9347826086957,4131,1,3522,1159,1,27.8695652173913,13.4782608695652
f9753e9fd6e25e0a1ae176ab95c31146iaqnv,0,1,13,5,1,2.6,1,5,25,1,21,9,1,4.2,2.4
e71ab1c4a06a6ad1070112012ce74860s734c,NA,17,74,69,1,2.11594202898551,1,2.71014492753623,187,1,135,93,1,2.33333333333333,2.26086956521739
d1f000f475c502ecd2e993c52987e63ed3k7n,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
aa7e36069de119ee3ad7c4d8c925fa3ekrs4i,0,8,32,39,1,1.38461538461538,1,1.71794871794872,67,1,38,11,1,1.61538461538462,1.20512820512821
1abd5c5a7315f96b4adc752cbb8b1e4ahyhj3,NA,2,9,15,1,3,1,6.06666666666667,91,1,43,1,1,3.73333333333333,1
1ebcab1aef53db48d0df349314d56eb67mlph,NA,1,10,11,1,1.09090909090909,1,1.09090909090909,12,1,9,6,1,1.09090909090909,1.09090909090909
2db8669a6d21a5c8197d4287ea32b7883gv5r,0,1,5,5,1,1,1,1,5,1,5,3,1,1,1
fc06788c725e29fe3a942bbb997b8d7bzckjj,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4fb5f15ddb3ef9f9f913cbc94737d5e5dvkej,NA,36,139,109,1.40366972477064,3.93577981651376,1,4.98165137614679,543,1,272,427,1,4.42201834862385,4.57798165137615
a42f15060fd2ec9cc78934ab28bb96ec8gzen,NA,4,6,5,1,1.2,1,1.4,7,1,4,5,1,1,1.2
393b6a5c079f2bf3144d07ab2fbeceedgsetm,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
be1a3a98cccd066b229eaa9e0f3ab491287kk,NA,7,119,87,1.02298850574713,4,1,7.63218390804598,664,1,277,27,1,6.26436781609195,2.41379310344828
c4d42d0beefe49d6157c546a2504f4db86hvd,0,21,64,22,1.63636363636364,3.54545454545455,1,6.27272727272727,138,1,117,50,1,5.40909090909091,3.09090909090909
9fada390b6c53ecb47e6f4eb4353e14f01xu0,0,7,51,54,1.03703703703704,1.61111111111111,1,1.88888888888889,102,1,82,20,1,1.72222222222222,1.38888888888889
b7c39b9095390e69fec3acec842b591djoeo0,NA,24,331,273,1.15384615384615,7.42857142857143,1,13.5238095238095,3692,1,1618,252,1,10.6263736263736,7.66666666666667
67a6f2a4bac5edf36af9ce62e789f869uw5vy,NA,21,53,41,1.07317073170732,1.82926829268293,1,1.97560975609756,81,1,75,2,1,1.90243902439024,1
87d674775b542a8c19027f94b5ff230fu6dbq,NA,41,411,237,1.10126582278481,7.63291139240506,1,25.5232067510549,6049,1,4359,2253,1,20.7130801687764,16.8059071729958
a2fca0af76b3e867767068d121b72b20pxx6e,NA,5,11,9,1.22222222222222,1.66666666666667,1,1.66666666666667,15,1,12,6,1,1.44444444444444,1.11111111111111
22f4fe57040327a05e9f7fe5f93ca4eahap3l,NA,2,2,2,1,1,1,1,2,1,2,2,1,1,1
20d08c7edbcb4b4ac0214b664ca5bb9cprntj,0,18,33,22,1.45454545454545,2,1,4.45454545454545,98,1,57,13,1,2.72727272727273,1.40909090909091
9e09522044a7d9b55151185e7f15de694w3ea,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
07965f31105b6ef1ab30efedbfcd66707lwrm,NA,51,192,210,1.25714285714286,2.0047619047619,1,2.48095238095238,521,1,371,311,1,2.21428571428571,2.26190476190476
7bb96473de6a2c05e6c59cb943c68310a3ssx,NA,12,17,12,1.25,1.75,1,1.83333333333333,22,1,20,16,1,1.75,1.58333333333333
c7aedaabc77078bb9fef608c047832e4drqul,NA,4,6,2,2.5,3,1,4,8,1,6,4,1,3,2.5
29606fe1516646d7058c2830d03643705t8hg,NA,1,8,10,1,1,1,1,10,1,9,3,1,1,1
0a19c41f6163cd4dd020318ea1a14fb4uapty,NA,19,38,38,1.26315789473684,1.39473684210526,1,1.60526315789474,61,1,50,36,1,1.47368421052632,1.36842105263158
346bcb8191b5a21242d9986df78cf66e4aez7,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
560eeb674015e1284864fbdf0d0b10bbchfvp,NA,1,2,1,1,2,1,2,2,1,2,2,1,2,2
50132415dafc1d4bcc13a8927883ad8f3dhqo,NA,33,126,87,1.25287356321839,2.40229885057471,1,4.17241379310345,363,1,260,96,1,3.20689655172414,1.97701149425287
42a4fa5509dcc8568225e896dcec430ais0a7,NA,7,23,32,1,1,1,1.0625,34,1,28,12,1,1.03125,1.0625
b304db127e7e8a4a90e4f2d4af7de0dbklty1,NA,47,305,291,1.10996563573883,2.62199312714777,1,3.52577319587629,1026,1,746,497,1,3.0893470790378,3.01374570446735
8d5e4639289db8cffdd0c0466075ed53rl806,NA,1,2,2,1,1,1,1,2,1,2,1,1,1,1
abec779131ec6bd32f5e32ed0f274400ekljo,0,3,17,24,1,1.16666666666667,1,1.16666666666667,28,1,23,8,1,1.16666666666667,1.16666666666667
fa9942d2eea61483c7cf6fd70c73499aet5hj,NA,101,401,355,2.05915492957746,4.93802816901408,1,6.84507042253521,2430,1,1443,412,1,5.66760563380282,3.24507042253521
d8b3e32a6f8436acfe9984227c9d1e57qemx2,NA,8,34,54,1,1.44444444444444,1,2.05555555555556,111,1,84,25,1,1.85185185185185,1.37037037037037
64fd3c3593722f063c6e6e7e0d2182bbkqlia,NA,1,2,2,1,1,1,1,2,1,2,2,1,1,1
c6196e620198aa45920e43a399226024zi8g0,NA,2,3,3,1,1,1,1,3,1,3,3,1,1,1
fb8b337e1248728d2b8fd56010317773l584g,NA,1,13,11,1,1.27272727272727,1,1.27272727272727,14,1,13,12,1,1.27272727272727,1.27272727272727
14d4e04d7ed150613974438a4dfd4e85dybq3,0,51,279,413,1.17433414043584,2.98305084745763,1,4.06779661016949,1680,1,1174,67,1,3.68523002421307,2.17433414043584
65ef5f06360c43653fbbf985a38a1c9b3ns7t,NA,1,2,2,1,1,1,1,2,1,2,1,1,1,1
8be2b4250e240666de12e0d0c1d515d2tzok6,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
eb3f41b91f3337243462fbeffbe31cba9mq2z,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ee45733930f4ec64b5e4c1f7a21d58134cxlp,NA,7,66,67,1,1.88059701492537,1,2.05970149253731,138,1,121,52,1,1.95522388059702,1.83582089552239
3994f9d24c9be2fa8f872898b0b63f76ytq9t,NA,4,15,12,1.08333333333333,1.41666666666667,1,1.58333333333333,19,1,18,5,1,1.58333333333333,1.41666666666667
e3dceb483e384af4a02cc1766769b2f5jlf16,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ec86220eb6ce57c91a02a7356b342599jrcut,0,12,62,53,1.09433962264151,1.84905660377358,1,2.15094339622642,114,1,97,21,1,2,1.45283018867925
aa5e7151022bb28a43061bbfd857f51b29sg5,NA,2,2,2,1,1,1,1,2,1,2,1,1,1,1
39db1ecdf31fb3c96b72fc0ab83d3c9cmj1in,NA,2,9,8,1,1.5,1,1.75,14,1,12,10,1,1.625,1.625
399c033b19576a771da5d146a9ab09dbz9up8,NA,9,32,31,1,2.35483870967742,1,5.29032258064516,164,1,99,1,1,4.03225806451613,1
97f22aeb034e53c6b35686353b7d1829nvgtu,NA,1,1,6,1,1,1,32,192,1,192,5,1,32,4.83333333333333
339b8ca3185dcaffbc3ebdfd960020e8es0as,0,4,11,4,1.5,3.25,1,4.75,19,1,19,11,1,4.75,3
7dc1d849a4d129c3948dd2311474583dts9ij,NA,12,103,55,1,3.45454545454545,1,6.69090909090909,368,1,325,222,1,6.16363636363636,5.07272727272727
24ec8762d6a57f212ba2cfb2e59cdf5ejd01s,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2c7bff212c433019310fb0bf2e4b166a91uup,NA,4,9,12,1,1.25,1,1.41666666666667,17,1,17,13,1,1.41666666666667,1.33333333333333
5b1893e2a75a2ffd4272d75a6aab6047yee7o,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ae45f9b94d86f931c84c94f3975e3d7bkv2r0,0,95,1494,974,1.24743326488706,14.0841889117043,1,56.4548254620123,54987,1,21633,9451,1,29.282340862423,15.4229979466119
3de0c5d3a56b62be6e0f54f936fa1888u1g2p,NA,41,205,207,1.08695652173913,3.25603864734299,1,4.02415458937198,833,1,665,72,1,3.61352657004831,2.72946859903382
69c96694dd9ced12cc469232ba1f6459llxgf,NA,5,8,11,1.09090909090909,1,1,1.18181818181818,13,1,9,12,1,1.09090909090909,1.09090909090909
ac0ab35f1e54e62e2f4ea9dd712859f9dyi3p,NA,13,32,46,1.04347826086957,1.34782608695652,1,1.6304347826087,75,1,62,35,1,1.43478260869565,1.39130434782609
d07e0747e92d2708702cde5850d72c29oqf77,NA,1,1,1,1,1,1,2,2,1,1,1,1,1,1
b8220ea324cdfa3f77c8188679656120hoiev,NA,6,13,6,1.66666666666667,2.66666666666667,1,3.66666666666667,22,1,19,13,1,3.33333333333333,2.66666666666667
6c43f0e9ec59eb49d7bd6a5776b334fbpo0vk,NA,1,1,2,1,1,1,1,2,1,1,2,1,1,1
024937af9ea18a2b57e4f08762d181f7s8a3z,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2a9f5bb696ddb4cb970111645f55c17fu6icj,NA,5,172,148,1,6.17567567567568,1,6.61486486486486,979,1,933,2,1,6.53378378378378,1.08783783783784
fe84da5e6912534549d63415ed725618uiz26,NA,5,69,20,1,6.15,1,8.4,168,1,102,40,1,7.1,4.35
bd6f786fe8fae6f44795620dfd54caa6pza0q,NA,1,2,2,1,1,1,1,2,1,2,2,1,1,1
fc30287d0b481b6d34e39c7ef23246128wkf2,NA,25,119,116,1.01724137931034,2.08620689655172,1,2.61206896551724,303,1,266,111,1,2.47413793103448,2.17241379310345
f8a8934122d86964869a10f74f8a023eiegi1,NA,59,180,144,1.59027777777778,2.67361111111111,1,3.34027777777778,481,1,329,37,1,2.83333333333333,1.46527777777778
684197fe0bbe46032041437e50340291pi81g,NA,4,9,13,1,1.07692307692308,1,1.07692307692308,14,1,14,5,1,1.07692307692308,1.07692307692308
7e1e0638b7d0c6ff554f4192747d15fas4tsc,NA,17,36,31,1.25806451612903,1.7741935483871,1,2.96774193548387,92,1,79,3,1,2.58064516129032,1.06451612903226
78274148071dfc23b583be546d1e80c7lu8rq,NA,14,56,26,1.30769230769231,2.84615384615385,1,4.53846153846154,118,1,83,72,1,3.42307692307692,3.26923076923077
2d9579812895729581ce269ea17462197jxvy,1,7,126,170,1.02941176470588,3.85294117647059,1,17.0235294117647,2894,1,2519,72,1,16.3,1.42352941176471
97fa45c705552888f3ec4e2ad430b1ad7jo34,NA,1,2,3,1,1.33333333333333,1,1.66666666666667,5,1,4,2,1,1.66666666666667,1.33333333333333
87c5fcd8d9582701469f94bff3cc415dvq4ia,0,5,17,19,1,1.15789473684211,1,1.36842105263158,26,1,22,17,1,1.26315789473684,1.21052631578947
34e90e0b8f7dd992ffcadb7ecb8dc828azwo8,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
878b01cd9e18f29c8a364d166d0dfb0fnj8f5,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1992314a8d692be0cfee8e557a91177dn5wx5,NA,4,4,4,1,1,1,1,4,1,4,3,1,1,1
97e442e83b7cf9301b781db845262868zgsub,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
24d0694fbff381cdd9f40301080301d8yngb7,NA,1,81,114,1,2.64912280701754,1,3.25438596491228,371,1,146,77,1,2.24561403508772,2.01754385964912
28763f241cf0483ca1dd3aa1bbcbfc37xntso,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5e1fd1429c26d0d571cd780ad9835bb68njqh,NA,3,3,3,1,1,1,1,3,1,3,1,1,1,1
2eb2d4aa16aa554ceb56c2e9c5ebddff7oj18,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7c0d508687a1f0260786b2e01ebed3ad88l52,NA,1,1,1,1,1,1,2,2,1,1,1,1,1,1
263ac15028582f2afeaf89c9982b3738y4se1,NA,3,3,5,1,1,1,1,5,1,3,3,1,1,1
666eb6199d2f0e6a688d2595f9ca6c18y58mg,NA,1,2,2,1,1,1,1,2,1,2,2,1,1,1
86402a0d6957f2e1266415e1952cb4fbqukdv,NA,1,1,3,1,1,1,1.66666666666667,5,1,4,2,1,1.66666666666667,1.33333333333333
6dbd00e28929370431679da1be3571e4ofg3b,NA,7,11,21,1,1.57142857142857,1,3.47619047619048,73,1,34,1,1,2.28571428571429,1
445305769cbfccafc89ff5ebd004598einesy,0,80,540,352,1.42613636363636,5.25852272727273,1,8.91193181818182,3137,1,1771,1146,1,6.68465909090909,5.50852272727273
54957cfd12ec8c64918b6200ea25d27fsc9hx,0,1,13,16,1,1.4375,1,1.5625,25,1,19,15,1,1.5,1.375
79cdbe82ec79d0e60f1b113d9a5bc5b4ar8bk,0,4,8,8,1.125,1.125,1,1.125,9,1,8,3,1,1.125,1.125
bfe01d72033be2473ab0eda222e5cb5ebu0za,NA,2,2,4,1.25,1.25,1,1.75,7,1,7,1,1,1.75,1
9389158f26a994d23d3e369f943c9720ugve7,NA,10,23,30,1.03333333333333,1.13333333333333,1,1.23333333333333,37,1,27,11,1,1.16666666666667,1.1
4df80ef61905f52cd535096d58f71dfehs7mw,NA,1,2,2,1,1,1,1,2,1,2,1,1,1,1
27f8d3b76589437f24b49352b4d1f055z6ou1,NA,10,152,31,1.12903225806452,12.5483870967742,1,21.8709677419355,678,1,175,144,1,11.1612903225806,7.93548387096774
d7fff3078306c1de1aaaefd6988d9dd81wc1z,NA,3,21,14,1,2.42857142857143,1,10.5,147,1,79,61,1,7.07142857142857,5.71428571428571
5337c04bbad8e304d3af29527456b4b6y5gl9,NA,36,118,78,1.28205128205128,2.52564102564103,1,3.12820512820513,244,1,200,90,1,2.73076923076923,2.12820512820513
7bc06f1b50986df06da339df728a9e49zxxkk,NA,3,8,7,1,1.14285714285714,1,1.14285714285714,8,1,8,6,1,1.14285714285714,1.14285714285714
5cf85fe5133901ad1ed5db4bfce2198b8wycu,NA,1,5,5,1,1,1,1,5,1,5,5,1,1,1
a5816f3e8ec9788eec75f0630049935b0aaqj,NA,3,16,14,1,1.28571428571429,1,1.57142857142857,22,1,17,17,1,1.28571428571429,1.35714285714286
25bc7e9c166259c232c1bece2fde87e8bhtnk,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7d03ab7cbab097e8d93027a2834b13814m4dz,NA,8,9,9,1.22222222222222,1.55555555555556,1,1.55555555555556,14,1,12,14,1,1.44444444444444,1.55555555555556
324332846a757e7aa6da3318136afc9c7wn58,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9a44bfde11a7b6ade17cd33a2b5102fcnlhm7,0,28,122,167,1.05988023952096,1.5748502994012,1,1.86826347305389,312,1,222,63,1,1.7125748502994,1.47904191616766
c2cf611bcc93ec073a97b5a381e7c861prjw2,NA,1,48,7,1,14.5714285714286,1,66,462,1,399,399,1,60,60
d7e83a95a05308d4fae6428bb9073a7bg8aoa,0,1,3,3,1,1,1,1,3,1,3,2,1,1,1
313ede314e2e05c31471fd6a93f98af713jud,0,19,43,12,2.16666666666667,3.91666666666667,1,4.66666666666667,56,1,53,27,1,4.58333333333333,2.66666666666667
3d5fd1d6f92f5b6dce8992d909943a2azsgbc,NA,1,1,2,1,1,1,1,2,1,1,1,1,1,1
124727083cd4159b40ff8d4b36a89340l6fga,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ea4249ac7ccb24fcb8f9f1a2bf672f87qadms,NA,1,1,4,1,1,1,1,4,1,2,3,1,1,1
b28e6a39ef0cdda29c5e350e048c3a813idk1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
a011c290cd26ec99c74e95f389457d87enr1v,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8d7e9b525a68c16dcff35f0e9b8bba51hkfty,NA,55,240,126,1.3015873015873,4.74603174603175,1,11.5238095238095,1452,1,1044,832,1,9.04761904761905,8.72222222222222
eed6a9c29013c4e8919c4e7f9de8c089c74x6,NA,9,56,58,1.05172413793103,1.82758620689655,1,1.98275862068966,115,1,93,32,1,1.87931034482759,1.70689655172414
ca68a41b3a4062f154dc1ae8456cd792d6kp1,0,6,13,18,1,1.05555555555556,1,1.16666666666667,21,1,18,6,1,1.11111111111111,1.11111111111111
80dfd1ff924daf8b00c103e742ed199a96dv0,NA,1,1,15,1,1,1,42.8666666666667,643,1,1,1,1,1,1
b63093248b5e45e015fc1aa0090feb3bjrlz6,NA,2,2,2,1,1,1,1,2,1,2,2,1,1,1
4f57e657df5ee5d9207178b4b6858ddak9ouq,0,3,5,5,1,1,1,1.2,6,1,5,2,1,1,1
6ac3b52ede6e2f5bc72b0cfb4abfe932grqc0,NA,2,2,2,1,1,1,1,2,1,2,2,1,1,1
50a7a76378deb17240950c1915f45e11yf97z,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95da7836a18aab541ce50930c747e30e3bkgm,NA,5,7,9,1,1.33333333333333,1,2.66666666666667,24,1,7,5,1,1.22222222222222,1.44444444444444
366c1eaa5b38b2e69856048ff756fffek84q6,NA,4,315,40,1,12.675,1,53.875,2155,1,490,1177,1,17.2,32.125
1b5d0539871120f66dd428b587e11ab12tgyg,NA,6,24,24,1.25,3.375,1,11.2083333333333,269,1,80,44,1,8.41666666666667,4.41666666666667
d89c763e86253e52094e79eb72e40b70ftwb8,NA,115,840,449,2.05567928730512,13.9287305122494,1,31.6458797327394,14209,1,4692,6070,1,18.022271714922,19.5144766146993
cdf1fdd424a11dde166c4bf069d6998eph7b1,0,24,135,131,1.23664122137405,4.29007633587786,1,6.7175572519084,880,1,668,246,1,6.16030534351145,3.77862595419847
1f52c4c6fffd6b5d0f89126c2fa0b45a1l33z,NA,1,1,8,1,1,1,1.25,10,1,10,1,1,1.25,1
fd239ad28ea5d5501b55876bf619022dii5p7,NA,25,68,48,1.25,1.72916666666667,1,1.75,84,1,84,69,1,1.75,1.72916666666667
e5a5279d5482a6c2cd6d4127bf341bcdfmih1,NA,3,5,4,1,1.25,1,1.25,5,1,5,4,1,1.25,1
0c1385603d821c3a5d91f5c291dfec2a0f7rv,NA,13,36,21,1.28571428571429,2.23809523809524,1,3.38095238095238,71,1,62,12,1,3,1.52380952380952
de24bbcb87c906b5e385ec715df727dcgj8gs,NA,13,20,9,2,2.44444444444444,1,3.44444444444444,31,1,25,16,1,2.88888888888889,2.33333333333333
35ed22ab92933d09df3c02742f87e53agy7y0,NA,21,48,48,1.54166666666667,1.91666666666667,1,2.33333333333333,112,1,96,24,1,2.27083333333333,1.5
1e5d2af57a6ec30423e50a67a0073de01pylx,NA,20,75,79,1.06329113924051,1.70886075949367,1,1.84810126582278,146,1,136,8,1,1.83544303797468,1.26582278481013
435f3414afda395f6220fc2da77d0cde4ma0p,NA,1,56,15,1,10.0666666666667,1,97.0666666666667,1456,1,1171,909,1,83.2,74.3333333333333
fa6b4da229eb64b4d44e7d5ee2b027f1j1whx,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
812032cbfa02c5fb9e7517baf7549891a445u,NA,5,7,28,1.32142857142857,3.78571428571429,1,11.25,315,1,31,1,1,6.75,1
64e802fa8e0c17ec2ba1b6425648b7cb7ndkn,0,42,223,167,1.35329341317365,3.4311377245509,1,4.07185628742515,680,1,537,48,1,3.83832335329341,1.87425149700599
c83ee624c46235430ad4338278f6d270wfzre,0,6,21,27,1.14814814814815,1.48148148148148,1,2.07407407407407,56,1,42,11,1,1.77777777777778,1.14814814814815
d43189c6eef7a763b2f8596228807dd89x9y9,0,5,4,7,1,1,1,1,7,1,6,1,1,1,1
10b9548e1924f641b952d57e3ee4e636z341z,NA,6,8,8,1,1,1,1,8,1,8,6,1,1,1
c6f37817b3d368869693622e9844744fwpjk0,NA,13,71,79,1.05063291139241,1.65822784810127,1,1.9620253164557,155,1,126,59,1,1.75949367088608,1.67088607594937
8eb7051f291a31dd19950b100722419b633td,NA,91,666,800,1.23875,5.19625,1,8.3675,6694,1,2964,1717,1,5.9075,5.21125
3c0026d48f3d6e10cef6cdb1f708793ccwkhr,0,2,7,9,1,1,1,1,9,1,8,2,1,1,1
792c5662138fdc7f8347d66090bde1f21h23d,NA,41,131,147,1.14965986394558,2.02040816326531,1,2.85714285714286,420,1,344,71,1,2.5578231292517,1.59863945578231
4c2af41637c123c78074e46a22526298vol9h,0,2,4,4,1,1,1,1,4,1,4,3,1,1,1
8b4bcc98fa4666b22c7a17c9a4b93ebenlmlb,0,2,2,2,1,1,1,1,2,1,2,1,1,1,1
bcfcc4e955c2b46ef1f0dda04e762b9f6js3s,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
f1c06f1fa053e3317441cdf6f7a6b459wnah6,NA,2,3,3,1,1,1,1,3,1,3,3,1,1,1
23a2381473d1db64d768b8d817948da3y2cb8,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
afc8c29eb26c5cf44a78c0002158a3b7xp4lm,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
fb4d03608b7c25ea00b9072c104271cf0r9vq,NA,8,28,31,1.29032258064516,1.58064516129032,1,6.48387096774194,201,1,51,24,1,2.16129032258065,1.93548387096774
05068af5ba4645de987789f5a3248cd1a9nft,NA,91,503,486,1.44444444444444,6.2880658436214,1,48.7921810699589,23713,1,2768,10550,1,12.3888888888889,31.880658436214
6fc445aec2a0b7d378dccee0c821bbc96sayw,NA,1,1,2,1,1,1,1,2,1,1,1,1,1,1
bea63152ca4d99f549999ca57b93d015z9kyh,0,13,34,7,2.14285714285714,5.14285714285714,1,9.71428571428571,68,1,60,44,1,8.85714285714286,6.57142857142857
a537b338b8a03078b2d6b74fb18ef8bafn6dp,NA,1,8,13,1,1.15384615384615,1,1.46153846153846,19,1,18,11,1,1.46153846153846,1.38461538461538
baff2ce04381eb1bc4747d557bf52208vqmby,0,4,4,7,1,1,1,1.71428571428571,12,1,8,1,1,1.14285714285714,1
cab7ecf98fd0489389a3a8d3961defb3k66og,0,2,2,3,1,1,1,1,3,1,2,3,1,1,1
f0a853562d7dd2c3b2ac3e3c3c5294d5tvxfv,NA,2,4,3,1,1.33333333333333,1,1.33333333333333,4,1,4,4,1,1.33333333333333,1.33333333333333
efc4e5829f0ce82b6bfd059c61e12380gs08h,NA,2,4,5,1,1.2,1,1.8,9,1,4,2,1,1.2,1
6cd3fc8d4b5df03345ac2924611a91b35dfm6,NA,2,3,2,1,2,1,6,12,1,10,1,1,5,1
2776efbf0c04043de01173ee88d3117bg5a90,NA,13,56,4,3.75,14.75,1,26,104,1,81,17,1,20.75,5
f9ab998f3adb944a1cd1847a097fbc0bw61nf,0,3,5,5,1,1,1,1,5,1,5,2,1,1,1
b5310019f2bbbd975c64dc11189191022k8tj,0,3,27,37,1,1.27027027027027,1,1.37837837837838,51,1,44,29,1,1.2972972972973,1.21621621621622
6814f3050241b24740bf66a46ea47041d8agb,NA,6,21,24,1,1.08333333333333,1,1.16666666666667,28,1,26,6,1,1.08333333333333,1.08333333333333
4747c45076b1f35680006486ad3376c6eta7p,NA,1,1,4,1,1,1,1,4,1,3,1,1,1,1
f97d3883cb3340591418d95f95e81263f6b8v,NA,1,2,3,1,1,1,1,3,1,3,2,1,1,1
52f74accd1ec848a552e2b1e631fdec9sqc2l,NA,36,147,108,1.19444444444444,2.40740740740741,1,5.5,594,1,507,121,1,4.80555555555556,2.36111111111111
52d8066e28f168e5bee769559ead307e1go7e,1,72,425,251,2,11.390438247012,1,20.6733067729084,5189,1,1494,1140,1,11.5657370517928,13.0159362549801
913bdb6221205cdbc0aa2ccf46334bd456ma4,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
